pl_rade,pl_bmasse,pl_eqt,pl_orbper,pl_orbsmax,st_teff,st_met,star_A,star_A8 V,star_F,star_F V,star_F0,star_F1 V,star_F2,star_F2 V,star_F3 V,star_F4,star_F4 V,star_F5,star_F5 IV,star_F5 V,star_F6,star_F6 IV,star_F6 IV-V,star_F6 V,star_F7,star_F7 V,star_F8,star_F8 V,star_F9,star_F9 IV,star_F9 V,star_F9-F9.5,star_F9/G0,star_G,star_G V,star_G0,star_G0 V,star_G0 VI,star_G1,star_G1 V,star_G2,star_G2 IV,star_G2 V,star_G3,star_G3 IV,star_G3 V,star_G4,star_G4 V,star_G5,star_G5 V,star_G6,star_G6 V,star_G7,star_G7 IV/V,star_G7 V,star_G8,star_G8 IV/V,star_G8 V,star_G9,star_G9 IV,star_G9 V,star_K,star_K V,star_K0,star_K0 IV,star_K0 V,star_K0.0 V,star_K1,star_K1 V,star_K1-K2,star_K1.5+/-1,star_K2,star_K2 V,star_K2.5 V,star_K2V,star_K3,star_K3 V,star_K3.5 V,star_K4,star_K4 V,star_K4.5,star_K5,star_K5 V,star_K6,star_K6 V,star_K6-K7,star_K7,star_K7 V,star_K8 V,star_K9 V/M0 V,star_M,star_M V,star_M(6.1 +/- 0.7) V,star_M0,star_M0 V,star_M0.0 V,star_M0.5,star_M0.5 V,star_M1,star_M1 V,star_M1.0 V,star_M1.0+/-0.5,star_M1.5 V,star_M2,star_M2 V,star_M2.0 V,star_M2.5 V,star_M2.65 V,star_M3,star_M3 V,star_M3+/-1,star_M3.0 V,star_M3.5 +/- 1.0,star_M3.5 V,star_M4,star_M4 &#177 0.5 V,star_M4 +/- 0.5,star_M4 V,star_M4+/-0.5,star_M4.0,star_M4.5 V,star_M4.5+/-0.5,star_M5 V,star_M5.0,star_M5V,star_M6 V,star_m3 V,pl_rade_norm,pl_eqt_norm,pl_orbsmax_norm,habitability_index,star_temp_score,star_met_score,stellar_compatibility_index,habitability_class,predicted_habitability_score
0.8015081032855232,-0.034907665093686514,0.6223856496190564,-0.37336785978561327,-0.05940605375628763,0.6841336539136456,1.0991166471378153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.63298619520465,0.5487477638640429,0.3927238805970149,0.4487616402531199,0.9944,0.4807692307692307,0.7889476923076922,0,0.0
0.898703752619599,0.11080744650048477,0.28082894939263686,-0.19703265169085804,0.05002114354984675,0.9123161191269212,-1.3800748238710483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6617582949866796,0.471824686940966,0.416044776119403,0.46335785200506113,0.9628,0.5,0.7776799999999999,0,0.0
1.0142258543533658,2.848058169711255,0.34040279245538446,-0.9310108703249653,-1.1230384115719128,-0.4327087918559736,-1.3800748238710483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6959554371518527,0.4852415026833631,0.166044776119403,0.49431226884203305,0.8509333333333333,0.5,0.7105600000000001,0,0.0
1.500204101023745,0.3098005904434608,0.5608260117875505,-0.07106424485640957,0.6015342179727635,1.3176529033243434,-0.44453087254694884,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8398159360620006,0.5348837209302325,0.5335820895522388,0.343403719292659,0.9066666666666666,0.8846153846153846,0.8978461538461537,0,0.0
0.7941447965177902,-0.20882569674176568,0.38806186690558253,-0.49409106255420454,-0.19509577841589407,0.48194665942086967,0.5377902763433555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6308064906757085,0.49597495527728086,0.36380597014925375,0.4765262275889535,0.9776,0.7115384615384616,0.8711753846153847,0,0.0
0.8491241537168632,0.34739866668922226,0.5389822693312097,-0.4386654897538655,-0.44458978827388007,0.5204584678956842,0.5377902763433555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470816178251392,0.5299642218246869,0.310634328358209,0.4670547984684278,0.9829333333333333,0.7115384615384616,0.8743753846153846,0,0.0
0.9592464971542926,0.19541625596016968,-0.017040265921101142,0.025761286849310394,0.13318581350250874,0.42417894670864803,1.4733342276674548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6796803100024219,0.4047406082289803,0.4337686567164179,0.4794779013641556,0.9696,0.326923076923077,0.7125292307692308,0,0.0
0.5923901910819056,0.3270298828784064,-0.07859990375260699,-0.4289005284229818,-0.22573539366161163,0.4723187073021661,0.5377902763433555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5710825865827077,0.3908765652951699,0.3572761194029851,0.543761115368252,0.9762666666666666,0.7115384615384616,0.8703753846153846,0,0.0
-0.6107741347656691,-0.7055098556770564,-0.08455728805888175,-0.35371110853112997,-0.39206473356693566,0.07468428479970683,0.3039042885123307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21491886655364498,0.38953488372093026,0.3218283582089552,0.6938528282483789,0.9212,0.8076923076923077,0.8757969230769231,0,0.0
0.4969944611799423,-0.5237567511246182,0.14182331557955913,0.8044911642170021,1.1574243802879258,0.5589702763704986,-0.3041992798483339,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5428433034633083,0.4405187835420393,0.6520522388059703,0.47624471743666685,0.9882666666666666,0.9423076923076923,0.9698830769230768,0,0.0
0.7849815703179446,2.53784295831904,0.29075792323642813,-1.156009285105764,-1.5301075855507322,-0.4904765045681953,-0.25742208228212893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6280939694841365,0.4740608228980322,0.07929104477611942,0.5432798740919087,0.8429333333333333,0.9615384615384616,0.8903753846153846,0,0.0
1.0142258543533658,0.4226128622346295,-0.7855428414305451,-0.6111407853890152,-0.7291005012698295,-1.1490284294875226,-0.16386768714971897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6959554371518527,0.2316636851520572,0.24999999999999997,0.578952351078436,0.7517333333333334,1.0,0.85104,0,0.0
-0.6528267978613889,-0.7051172467122077,1.5735813438542596,-1.1487195821034542,-1.4211180970338226,0.32115985903851935,1.0991166471378153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20247033179946716,0.7629695885509838,0.10251865671641791,0.593320300516536,0.9553333333333334,0.4807692307692307,0.7655076923076923,0,0.0
1.9863459767334068,0.5087889031862165,0.971885528920509,-0.43822215471421405,-0.15526427859646114,0.6205891699302017,1.1084720866510562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9837248728505692,0.6274597495527728,0.372294776119403,0.28106719581478257,0.9968,0.4769230769230769,0.7888492307692307,0,0.0
1.3864819187220905,1.1558926288772253,1.7125869776673375,-0.5857933507941909,-0.22354684971548888,1.6170822142160257,0.48633535902053016,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8061516105594575,0.7942754919499105,0.35774253731343286,0.28828065153356625,0.8652,0.7326923076923078,0.812196923076923,0,0.0
0.48046792821236384,0.057539816021542234,-0.18583282126555267,-0.19063750027966722,-0.03795832308428512,0.30382954522485284,-0.8655256506427935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5379510777427949,0.36672629695885506,0.397294776119403,0.5586700948954594,0.9529333333333333,0.7115384615384616,0.8563753846153845,0,0.0
0.7684550373503662,0.12648064878281193,-0.0011539077710351158,-0.190636341233812,0.026384868931721796,0.4540255982766292,0.4723021997506686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6232017437636231,0.4083184257602862,0.4110074626865672,0.5051904396531229,0.9737333333333333,0.7384615384615385,0.8796246153846154,0,0.0
0.21997049767389798,-0.3247684383818624,-0.6624235657675335,-0.21197437542984363,-0.1819645147391579,-0.6406725576199717,0.49101307877715067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4608379752966821,0.259391771019678,0.3666044776119403,0.638587205951068,0.8221333333333334,0.7307692307692307,0.7855876923076923,0,0.0
0.7574918917184081,0.29413221936135403,-0.02895503453365066,-0.4339417693944531,-0.31021318998194736,0.23932226602953863,0.5845674739095605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6199564059094211,0.4020572450805009,0.3392723880597015,0.5233400619920909,0.944,0.6923076923076923,0.8433230769230768,0,0.0
0.40896203804571196,0.11081227770070516,-0.2176055375656847,-0.4339144738645608,-0.36273824468889176,0.10838211721516948,-0.16386768714971897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5167837248728505,0.35957066189624326,0.3280783582089552,0.5838425736505715,0.9258666666666666,1.0,0.9555199999999999,0,0.0
0.1339016230110632,-0.500254194501458,-0.2096623584906517,1.9926968746652751,2.308598495948458,0.4116626089543333,1.5201114252336598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43535965124727544,0.3613595706618962,0.8973880597014926,0.5018346992960329,0.9678666666666667,0.3076923076923077,0.7037969230769231,0,0.0
1.4213349040893604,1.37524982402672,1.5318796537103363,-0.6171192308390802,-0.38768764567469044,1.2107826348067332,-0.8187484530765886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8164688786631146,0.7535778175313059,0.32276119402985076,0.3074290827162617,0.9214666666666667,0.7307692307692307,0.8451876923076922,0,0.0
0.9592464971542926,0.4978210434287418,0.7971355892697827,-0.44963875638889705,-0.14257072370894963,0.501202563658277,1.42655703010125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6796803100024219,0.5881037567084079,0.375,0.41788637331566814,0.9802666666666666,0.34615384615384615,0.7266215384615384,0,0.0
1.601163218261329,1.6572805035046412,1.3869166355909839,-0.7463834714915072,-0.5365086340110331,1.1048751615009935,0.49101307877715067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8697021070477113,0.7209302325581395,0.291044776119403,0.3055381089337791,0.9361333333333334,0.7307692307692307,0.8539876923076923,0,0.0
-1.0545360893010456,-0.7996214387784022,-0.21561974279692647,-0.1864484187971572,0.12005454982577257,0.21043840967342778,0.49101307877715067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08355534027609592,0.36001788908765653,0.43097014925373134,0.7363766784037529,0.94,0.7307692307692307,0.8563076923076922,0,0.0
0.9317568185547561,-0.2683623024862782,0.5389822693312097,-0.30177637901392307,-0.0812914932175145,0.6051844465402759,-0.046924693234206546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6715427464277065,0.5299642218246869,0.3880597014925373,0.44178527240053517,0.9946666666666667,0.9519230769230769,0.9775692307692307,0,0.0
1.692795480259784,2.09599489380363,1.7225159515111286,-0.7894171055299303,-0.6152962160714496,1.2300385390441404,1.1271829656775383,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8968273189634294,0.7965116279069767,0.2742537313432836,0.26781367498318087,0.9188000000000001,0.46923076923076923,0.7389723076923077,0,0.0
0.5226842203473664,0.19698831865229224,-0.3566111713787624,-0.3622655333945943,-0.30452297572202847,-0.05529306880279196,-0.28081068106523144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5504480503753936,0.3282647584973166,0.34048507462686567,0.5804178615255428,0.9032,0.9519230769230769,0.9226892307692307,0,0.0
1.4048083711217818,0.3035332420106181,1.5279080641728198,-0.9014751076274371,-0.9041840169596441,0.9768233983222354,-0.08902417104379103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8115766529426012,0.7526833631484794,0.21268656716417914,0.33175868013073195,0.9538666666666666,0.9692307692307692,0.9600123076923077,0,0.0
0.5740637386822145,0.6074996410034891,0.3165732552302854,-0.6539089979265751,-0.6240503918559402,0.12667522624070635,0.9587850544392003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.565657544199564,0.4798747763864043,0.27238805970149255,0.5273094598253142,0.9284,0.5384615384615385,0.7724246153846154,0,0.0
0.6583326939129369,-0.49085317185219396,-0.46384408889170814,-0.405500377793497,-0.48398357930408864,-0.11787475757436545,0.39745868364474063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5906030515863405,0.3041144901610018,0.30223880597014924,0.5816652221070332,0.8945333333333333,0.7692307692307693,0.8444123076923077,0,0.0
0.8766138323164,3.083102271976355,0.43373514658702234,0.3190482784041034,0.9241255956312474,1.1029495710772528,1.1458938447040203,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6552191813998547,0.5062611806797853,0.6023320895522389,0.41494143725769617,0.9364,0.46153846153846145,0.7464553846153846,0,0.0
-0.7771848677164354,-0.8052907043431452,-0.6326366442361596,2.3878619685704945,2.5712237694831805,0.7033895581510529,-0.5848624652455637,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16565754419956405,0.26610017889087656,0.953358208955224,0.6366252689727789,0.9917333333333334,0.8269230769230769,0.9258092307692307,0,0.0
-0.8655445489292315,-0.7392314360235308,0.41586299366819807,-0.7669154182713257,-1.0179883021580238,0.27687127929248273,0.5845674739095605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13950108985226448,0.5022361359570662,0.18843283582089554,0.7056185425120887,0.9492,0.6923076923076923,0.846443076923077,0,0.0
